Order,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice,Total Revenue,Total Revnue by Region
1009,Cus1162,Hat,North,9/30/2023,7,10,70," 957,620.00 "
1010,Cus1492,Socks,South,10/31/2023,9,30,270," 2,295,660.00 "
1011,Cus1332,Jacket,East,11/30/2023,6,35,210," 1,202,855.00 "
1012,Cus1456,Gloves,West,12/31/2023,5,20,100," 742,865.00 "
1013,Cus1048,Shirt,North,1/31/2024,8,50,400," 957,550.00 "
1014,Cus1394,Shoes,South,2/29/2024,10,60,600," 2,295,390.00 "
1015,Cus1431,Hat,East,3/31/2024,11,10,110," 1,202,645.00 "
1016,Cus1326,Socks,West,4/30/2024,4,20,80," 742,765.00 "
1017,Cus1212,Jacket,North,5/31/2024,3,30,90," 957,150.00 "
1018,Cus1443,Gloves,South,6/30/2024,12,25,300," 2,294,790.00 "
1019,Cus1046,Shoes,East,7/31/2024,5,15,75," 1,202,535.00 "
1020,Cus1051,Hat,West,8/31/2024,7,50,350," 742,685.00 "
1001,Cus1158,Shirt,North,1/31/2023,5,20,100," 957,060.00 "
1002,Cus1301,Shoes,South,2/28/2023,10,50,500," 2,294,490.00 "
1003,Cus1141,Hat,East,3/31/2023,7,15,105," 1,202,460.00 "
1004,Cus1040,Socks,West,4/30/2023,3,5,15," 742,335.00 "
1005,Cus1393,Jacket,North,5/31/2023,2,60,120," 956,960.00 "
1006,Cus1285,Gloves,South,6/30/2023,8,25,200," 2,293,990.00 "
1007,Cus1041,Shirt,East,7/31/2023,12,40,480," 1,202,355.00 "
1008,Cus1474,Shoes,West,8/31/2023,4,15,60," 742,320.00 "
1009,Cus1320,Hat,North,9/30/2023,7,10,70," 956,840.00 "
1010,Cus1304,Socks,South,10/31/2023,9,30,270," 2,293,790.00 "
1011,Cus1459,Jacket,East,11/30/2023,6,35,210," 1,201,875.00 "
1012,Cus1317,Gloves,West,12/31/2023,5,20,100," 742,260.00 "
1013,Cus1120,Shirt,North,1/31/2024,8,50,400," 956,770.00 "
1014,Cus1122,Shoes,South,2/29/2024,10,60,600," 2,293,520.00 "
1015,Cus1432,Hat,East,3/31/2024,11,10,110," 1,201,665.00 "
1016,Cus1434,Socks,West,4/30/2024,4,20,80," 742,160.00 "
1017,Cus1491,Jacket,North,5/31/2024,3,30,90," 956,370.00 "
1018,Cus1235,Gloves,South,6/30/2024,12,25,300," 2,292,920.00 "
1019,Cus1088,Shoes,East,7/31/2024,5,15,75," 1,201,555.00 "
1020,Cus1273,Hat,West,8/31/2024,7,50,350," 742,080.00 "
1001,Cus1026,Shirt,North,1/31/2023,5,20,100," 956,280.00 "
1002,Cus1288,Shoes,South,2/28/2023,10,50,500," 2,292,620.00 "
1003,Cus1232,Hat,East,3/31/2023,7,15,105," 1,201,480.00 "
1004,Cus1100,Socks,West,4/30/2023,3,5,15," 741,730.00 "
1005,Cus1414,Jacket,North,5/31/2023,2,60,120," 956,180.00 "
1006,Cus1037,Gloves,South,6/30/2023,8,25,200," 2,292,120.00 "
1007,Cus1245,Shirt,East,7/31/2023,12,40,480," 1,201,375.00 "
1008,Cus1003,Shoes,West,8/31/2023,4,15,60," 741,715.00 "
1009,Cus1458,Hat,North,9/30/2023,7,10,70," 956,060.00 "
1010,Cus1051,Socks,South,10/31/2023,9,30,270," 2,291,920.00 "
1011,Cus1190,Jacket,East,11/30/2023,6,35,210," 1,200,895.00 "
1012,Cus1168,Gloves,West,12/31/2023,5,20,100," 741,655.00 "
1013,Cus1344,Shirt,North,1/31/2024,8,50,400," 955,990.00 "
1014,Cus1431,Shoes,South,2/29/2024,10,60,600," 2,291,650.00 "
1015,Cus1274,Hat,East,3/31/2024,11,10,110," 1,200,685.00 "
1016,Cus1195,Socks,West,4/30/2024,4,20,80," 741,555.00 "
1017,Cus1212,Jacket,North,5/31/2024,3,30,90," 955,590.00 "
1018,Cus1164,Gloves,South,6/30/2024,12,25,300," 2,291,050.00 "
1019,Cus1056,Shoes,East,7/31/2024,5,15,75," 1,200,575.00 "
1020,Cus1475,Hat,West,8/31/2024,7,50,350," 741,475.00 "
1001,Cus1456,Shirt,North,1/31/2023,5,20,100," 955,500.00 "
1002,Cus1226,Shoes,South,2/28/2023,10,50,500," 2,290,750.00 "
1003,Cus1141,Hat,East,3/31/2023,7,15,105," 1,200,500.00 "
1004,Cus1320,Socks,West,4/30/2023,3,5,15," 741,125.00 "
1005,Cus1188,Jacket,North,5/31/2023,2,60,120," 955,400.00 "
1006,Cus1209,Gloves,South,6/30/2023,8,25,200," 2,290,250.00 "
1007,Cus1025,Shirt,East,7/31/2023,12,40,480," 1,200,395.00 "
1008,Cus1072,Shoes,West,8/31/2023,4,15,60," 741,110.00 "
1009,Cus1399,Hat,North,9/30/2023,7,10,70," 955,280.00 "
1010,Cus1305,Socks,South,10/31/2023,9,30,270," 2,290,050.00 "
1011,Cus1355,Jacket,East,11/30/2023,6,35,210," 1,199,915.00 "
1012,Cus1199,Gloves,West,12/31/2023,5,20,100," 741,050.00 "
1013,Cus1493,Shirt,North,1/31/2024,8,50,400," 955,210.00 "
1014,Cus1399,Shoes,South,2/29/2024,10,60,600," 2,289,780.00 "
1015,Cus1430,Hat,East,3/31/2024,11,10,110," 1,199,705.00 "
1016,Cus1164,Socks,West,4/30/2024,4,20,80," 740,950.00 "
1017,Cus1194,Jacket,North,5/31/2024,3,30,90," 954,810.00 "
1018,Cus1251,Gloves,South,6/30/2024,12,25,300," 2,289,180.00 "
1019,Cus1448,Shoes,East,7/31/2024,5,15,75," 1,199,595.00 "
1020,Cus1345,Hat,West,8/31/2024,7,50,350," 740,870.00 "
1001,Cus1262,Shirt,North,1/31/2023,5,20,100," 954,720.00 "
1002,Cus1138,Shoes,South,2/28/2023,10,50,500," 2,288,880.00 "
1003,Cus1467,Hat,East,3/31/2023,7,15,105," 1,199,520.00 "
1004,Cus1258,Socks,West,4/30/2023,3,5,15," 740,520.00 "
1005,Cus1099,Jacket,North,5/31/2023,2,60,120," 954,620.00 "
1006,Cus1157,Gloves,South,6/30/2023,8,25,200," 2,288,380.00 "
1007,Cus1101,Shirt,East,7/31/2023,12,40,480," 1,199,415.00 "
1008,Cus1008,Shoes,West,8/31/2023,4,15,60," 740,505.00 "
1009,Cus1389,Hat,North,9/30/2023,7,10,70," 954,500.00 "
1010,Cus1186,Socks,South,10/31/2023,9,30,270," 2,288,180.00 "
1011,Cus1044,Jacket,East,11/30/2023,6,35,210," 1,198,935.00 "
1012,Cus1143,Gloves,West,12/31/2023,5,20,100," 740,445.00 "
1013,Cus1170,Shirt,North,1/31/2024,8,50,400," 954,430.00 "
1014,Cus1383,Shoes,South,2/29/2024,10,60,600," 2,287,910.00 "
1015,Cus1250,Hat,East,3/31/2024,11,10,110," 1,198,725.00 "
1016,Cus1090,Socks,West,4/30/2024,4,20,80," 740,345.00 "
1017,Cus1049,Jacket,North,5/31/2024,3,30,90," 954,030.00 "
1018,Cus1004,Gloves,South,6/30/2024,12,25,300," 2,287,310.00 "
1019,Cus1316,Shoes,East,7/31/2024,5,15,75," 1,198,615.00 "
1020,Cus1276,Hat,West,8/31/2024,7,50,350," 740,265.00 "
1001,Cus1475,Shirt,North,1/31/2023,5,20,100," 953,940.00 "
1002,Cus1180,Shoes,South,2/28/2023,10,50,500," 2,287,010.00 "
1003,Cus1101,Hat,East,3/31/2023,7,15,105," 1,198,540.00 "
1004,Cus1398,Socks,West,4/30/2023,3,5,15," 739,915.00 "
1005,Cus1448,Jacket,North,5/31/2023,2,60,120," 953,840.00 "
1006,Cus1117,Gloves,South,6/30/2023,8,25,200," 2,286,510.00 "
1007,Cus1222,Shirt,East,7/31/2023,12,40,480," 1,198,435.00 "
1008,Cus1157,Shoes,West,8/31/2023,4,15,60," 739,900.00 "
1009,Cus1050,Hat,North,9/30/2023,7,10,70," 953,720.00 "
1010,Cus1045,Socks,South,10/31/2023,9,30,270," 2,286,310.00 "
1011,Cus1182,Jacket,East,11/30/2023,6,35,210," 1,197,955.00 "
1012,Cus1464,Gloves,West,12/31/2023,5,20,100," 739,840.00 "
1013,Cus1212,Shirt,North,1/31/2024,8,50,400," 953,650.00 "
1014,Cus1386,Shoes,South,2/29/2024,10,60,600," 2,286,040.00 "
1015,Cus1101,Hat,East,3/31/2024,11,10,110," 1,197,745.00 "
1016,Cus1112,Socks,West,4/30/2024,4,20,80," 739,740.00 "
1017,Cus1325,Jacket,North,5/31/2024,3,30,90," 953,250.00 "
1018,Cus1375,Gloves,South,6/30/2024,12,25,300," 2,285,440.00 "
1019,Cus1375,Shoes,East,7/31/2024,5,15,75," 1,197,635.00 "
1020,Cus1049,Hat,West,8/31/2024,7,50,350," 739,660.00 "
1001,Cus1449,Shirt,North,1/31/2023,5,20,100," 953,160.00 "
1002,Cus1479,Shoes,South,2/28/2023,10,50,500," 2,285,140.00 "
1003,Cus1161,Hat,East,3/31/2023,7,15,105," 1,197,560.00 "
1004,Cus1354,Socks,West,4/30/2023,3,5,15," 739,310.00 "
1005,Cus1172,Jacket,North,5/31/2023,2,60,120," 953,060.00 "
1006,Cus1279,Gloves,South,6/30/2023,8,25,200," 2,284,640.00 "
1007,Cus1349,Shirt,East,7/31/2023,12,40,480," 1,197,455.00 "
1008,Cus1191,Shoes,West,8/31/2023,4,15,60," 739,295.00 "
1009,Cus1063,Hat,North,9/30/2023,7,10,70," 952,940.00 "
1010,Cus1045,Socks,South,10/31/2023,9,30,270," 2,284,440.00 "
1011,Cus1427,Jacket,East,11/30/2023,6,35,210," 1,196,975.00 "
1012,Cus1041,Gloves,West,12/31/2023,5,20,100," 739,235.00 "
1013,Cus1059,Shirt,North,1/31/2024,8,50,400," 952,870.00 "
1014,Cus1480,Shoes,South,2/29/2024,10,60,600," 2,284,170.00 "
1015,Cus1460,Hat,East,3/31/2024,11,10,110," 1,196,765.00 "
1016,Cus1384,Socks,West,4/30/2024,4,20,80," 739,135.00 "
1017,Cus1326,Jacket,North,5/31/2024,3,30,90," 952,470.00 "
1018,Cus1346,Gloves,South,6/30/2024,12,25,300," 2,283,570.00 "
1019,Cus1161,Shoes,East,7/31/2024,5,15,75," 1,196,655.00 "
1020,Cus1061,Hat,West,8/31/2024,7,50,350," 739,055.00 "
1001,Cus1001,Shirt,North,1/31/2023,5,20,100," 952,380.00 "
1002,Cus1451,Shoes,South,2/28/2023,10,50,500," 2,283,270.00 "
1003,Cus1110,Hat,East,3/31/2023,7,15,105," 1,196,580.00 "
1004,Cus1380,Socks,West,4/30/2023,3,5,15," 738,705.00 "
1005,Cus1273,Jacket,North,5/31/2023,2,60,120," 952,280.00 "
1006,Cus1294,Gloves,South,6/30/2023,8,25,200," 2,282,770.00 "
1007,Cus1449,Shirt,East,7/31/2023,12,40,480," 1,196,475.00 "
1008,Cus1271,Shoes,West,8/31/2023,4,15,60," 738,690.00 "
1009,Cus1027,Hat,North,9/30/2023,7,10,70," 952,160.00 "
1010,Cus1271,Socks,South,10/31/2023,9,30,270," 2,282,570.00 "
1011,Cus1244,Jacket,East,11/30/2023,6,35,210," 1,195,995.00 "
1012,Cus1075,Gloves,West,12/31/2023,5,20,100," 738,630.00 "
1013,Cus1353,Shirt,North,1/31/2024,8,50,400," 952,090.00 "
1014,Cus1113,Shoes,South,2/29/2024,10,60,600," 2,282,300.00 "
1015,Cus1357,Hat,East,3/31/2024,11,10,110," 1,195,785.00 "
1016,Cus1054,Socks,West,4/30/2024,4,20,80," 738,530.00 "
1017,Cus1185,Jacket,North,5/31/2024,3,30,90," 951,690.00 "
1018,Cus1335,Gloves,South,6/30/2024,12,25,300," 2,281,700.00 "
1019,Cus1269,Shoes,East,7/31/2024,5,15,75," 1,195,675.00 "
1020,Cus1432,Hat,West,8/31/2024,7,50,350," 738,450.00 "
1001,Cus1229,Shirt,North,1/31/2023,5,20,100," 951,600.00 "
1002,Cus1284,Shoes,South,2/28/2023,10,50,500," 2,281,400.00 "
1003,Cus1038,Hat,East,3/31/2023,7,15,105," 1,195,600.00 "
1004,Cus1078,Socks,West,4/30/2023,3,5,15," 738,100.00 "
1005,Cus1278,Jacket,North,5/31/2023,2,60,120," 951,500.00 "
1006,Cus1063,Gloves,South,6/30/2023,8,25,200," 2,280,900.00 "
1007,Cus1228,Shirt,East,7/31/2023,12,40,480," 1,195,495.00 "
1008,Cus1333,Shoes,West,8/31/2023,4,15,60," 738,085.00 "
1009,Cus1182,Hat,North,9/30/2023,7,10,70," 951,380.00 "
1010,Cus1205,Socks,South,10/31/2023,9,30,270," 2,280,700.00 "
1011,Cus1365,Jacket,East,11/30/2023,6,35,210," 1,195,015.00 "
1012,Cus1133,Gloves,West,12/31/2023,5,20,100," 738,025.00 "
1013,Cus1274,Shirt,North,1/31/2024,8,50,400," 951,310.00 "
1014,Cus1307,Shoes,South,2/29/2024,10,60,600," 2,280,430.00 "
1015,Cus1342,Hat,East,3/31/2024,11,10,110," 1,194,805.00 "
1016,Cus1228,Socks,West,4/30/2024,4,20,80," 737,925.00 "
1017,Cus1082,Jacket,North,5/31/2024,3,30,90," 950,910.00 "
1018,Cus1438,Gloves,South,6/30/2024,12,25,300," 2,279,830.00 "
1019,Cus1228,Shoes,East,7/31/2024,5,15,75," 1,194,695.00 "
1020,Cus1009,Hat,West,8/31/2024,7,50,350," 737,845.00 "
1001,Cus1261,Shirt,North,1/31/2023,5,20,100," 950,820.00 "
1002,Cus1319,Shoes,South,2/28/2023,10,50,500," 2,279,530.00 "
1003,Cus1008,Hat,East,3/31/2023,7,15,105," 1,194,620.00 "
1004,Cus1407,Socks,West,4/30/2023,3,5,15," 737,495.00 "
1005,Cus1337,Jacket,North,5/31/2023,2,60,120," 950,720.00 "
1006,Cus1189,Gloves,South,6/30/2023,8,25,200," 2,279,030.00 "
1007,Cus1188,Shirt,East,7/31/2023,12,40,480," 1,194,515.00 "
1008,Cus1074,Shoes,West,8/31/2023,4,15,60," 737,480.00 "
1009,Cus1163,Hat,North,9/30/2023,7,10,70," 950,600.00 "
1010,Cus1121,Socks,South,10/31/2023,9,30,270," 2,278,830.00 "
1011,Cus1055,Jacket,East,11/30/2023,6,35,210," 1,194,035.00 "
1012,Cus1146,Gloves,West,12/31/2023,5,20,100," 737,420.00 "
1013,Cus1231,Shirt,North,1/31/2024,8,50,400," 950,530.00 "
1014,Cus1273,Shoes,South,2/29/2024,10,60,600," 2,278,560.00 "
1015,Cus1315,Hat,East,3/31/2024,11,10,110," 1,193,825.00 "
1016,Cus1483,Socks,West,4/30/2024,4,20,80," 737,320.00 "
1017,Cus1303,Jacket,North,5/31/2024,3,30,90," 950,130.00 "
1018,Cus1196,Gloves,South,6/30/2024,12,25,300," 2,277,960.00 "
1019,Cus1193,Shoes,East,7/31/2024,5,15,75," 1,193,715.00 "
1020,Cus1151,Hat,West,8/31/2024,7,50,350," 737,240.00 "
1001,Cus1214,Shirt,North,1/31/2023,5,20,100," 950,040.00 "
1002,Cus1476,Shoes,South,2/28/2023,10,50,500," 2,277,660.00 "
1003,Cus1319,Hat,East,3/31/2023,7,15,105," 1,193,640.00 "
1004,Cus1254,Socks,West,4/30/2023,3,5,15," 736,890.00 "
1005,Cus1184,Jacket,North,5/31/2023,2,60,120," 949,940.00 "
1006,Cus1203,Gloves,South,6/30/2023,8,25,200," 2,277,160.00 "
1007,Cus1032,Shirt,East,7/31/2023,12,40,480," 1,193,535.00 "
1008,Cus1450,Shoes,West,8/31/2023,4,15,60," 736,875.00 "
1009,Cus1210,Hat,North,9/30/2023,7,10,70," 949,820.00 "
1010,Cus1246,Socks,South,10/31/2023,9,30,270," 2,276,960.00 "
1011,Cus1047,Jacket,East,11/30/2023,6,35,210," 1,193,055.00 "
1012,Cus1100,Gloves,West,12/31/2023,5,20,100," 736,815.00 "
1013,Cus1027,Shirt,North,1/31/2024,8,50,400," 949,750.00 "
1014,Cus1034,Shoes,South,2/29/2024,10,60,600," 2,276,690.00 "
1015,Cus1099,Hat,East,3/31/2024,11,10,110," 1,192,845.00 "
1016,Cus1411,Socks,West,4/30/2024,4,20,80," 736,715.00 "
1017,Cus1314,Jacket,North,5/31/2024,3,30,90," 949,350.00 "
1018,Cus1142,Gloves,South,6/30/2024,12,25,300," 2,276,090.00 "
1019,Cus1468,Shoes,East,7/31/2024,5,15,75," 1,192,735.00 "
1020,Cus1169,Hat,West,8/31/2024,7,50,350," 736,635.00 "
1001,Cus1203,Shirt,North,1/31/2023,5,20,100," 949,260.00 "
1002,Cus1191,Shoes,South,2/28/2023,10,50,500," 2,275,790.00 "
1003,Cus1479,Hat,East,3/31/2023,7,15,105," 1,192,660.00 "
1004,Cus1302,Socks,West,4/30/2023,3,5,15," 736,285.00 "
1005,Cus1363,Jacket,North,5/31/2023,2,60,120," 949,160.00 "
1006,Cus1202,Gloves,South,6/30/2023,8,25,200," 2,275,290.00 "
1007,Cus1082,Shirt,East,7/31/2023,12,40,480," 1,192,555.00 "
1008,Cus1366,Shoes,West,8/31/2023,4,15,60," 736,270.00 "
1009,Cus1053,Hat,North,9/30/2023,7,10,70," 949,040.00 "
1010,Cus1255,Socks,South,10/31/2023,9,30,270," 2,275,090.00 "
1011,Cus1032,Jacket,East,11/30/2023,6,35,210," 1,192,075.00 "
1012,Cus1033,Gloves,West,12/31/2023,5,20,100," 736,210.00 "
1013,Cus1391,Shirt,North,1/31/2024,8,50,400," 948,970.00 "
1014,Cus1469,Shoes,South,2/29/2024,10,60,600," 2,274,820.00 "
1015,Cus1420,Hat,East,3/31/2024,11,10,110," 1,191,865.00 "
1016,Cus1171,Socks,West,4/30/2024,4,20,80," 736,110.00 "
1017,Cus1320,Jacket,North,5/31/2024,3,30,90," 948,570.00 "
1018,Cus1254,Gloves,South,6/30/2024,12,25,300," 2,274,220.00 "
1019,Cus1467,Shoes,East,7/31/2024,5,15,75," 1,191,755.00 "
1020,Cus1067,Hat,West,8/31/2024,7,50,350," 736,030.00 "
1001,Cus1336,Shirt,North,1/31/2023,5,20,100," 948,480.00 "
1002,Cus1453,Shoes,South,2/28/2023,10,50,500," 2,273,920.00 "
1003,Cus1041,Hat,East,3/31/2023,7,15,105," 1,191,680.00 "
1004,Cus1067,Socks,West,4/30/2023,3,5,15," 735,680.00 "
1005,Cus1497,Jacket,North,5/31/2023,2,60,120," 948,380.00 "
1006,Cus1443,Gloves,South,6/30/2023,8,25,200," 2,273,420.00 "
1007,Cus1491,Shirt,East,7/31/2023,12,40,480," 1,191,575.00 "
1008,Cus1405,Shoes,West,8/31/2023,4,15,60," 735,665.00 "
1009,Cus1149,Hat,North,9/30/2023,7,10,70," 948,260.00 "
1010,Cus1382,Socks,South,10/31/2023,9,30,270," 2,273,220.00 "
1011,Cus1272,Jacket,East,11/30/2023,6,35,210," 1,191,095.00 "
1012,Cus1421,Gloves,West,12/31/2023,5,20,100," 735,605.00 "
1013,Cus1064,Shirt,North,1/31/2024,8,50,400," 948,190.00 "
1014,Cus1033,Shoes,South,2/29/2024,10,60,600," 2,272,950.00 "
1015,Cus1221,Hat,East,3/31/2024,11,10,110," 1,190,885.00 "
1016,Cus1329,Socks,West,4/30/2024,4,20,80," 735,505.00 "
1017,Cus1444,Jacket,North,5/31/2024,3,30,90," 947,790.00 "
1018,Cus1312,Gloves,South,6/30/2024,12,25,300," 2,272,350.00 "
1019,Cus1151,Shoes,East,7/31/2024,5,15,75," 1,190,775.00 "
1020,Cus1082,Hat,West,8/31/2024,7,50,350," 735,425.00 "
1001,Cus1140,Shirt,North,1/31/2023,5,20,100," 947,700.00 "
1002,Cus1209,Shoes,South,2/28/2023,10,50,500," 2,272,050.00 "
1003,Cus1077,Hat,East,3/31/2023,7,15,105," 1,190,700.00 "
1004,Cus1184,Socks,West,4/30/2023,3,5,15," 735,075.00 "
1005,Cus1027,Jacket,North,5/31/2023,2,60,120," 947,600.00 "
1006,Cus1437,Gloves,South,6/30/2023,8,25,200," 2,271,550.00 "
1007,Cus1300,Shirt,East,7/31/2023,12,40,480," 1,190,595.00 "
1008,Cus1393,Shoes,West,8/31/2023,4,15,60," 735,060.00 "
1009,Cus1137,Hat,North,9/30/2023,7,10,70," 947,480.00 "
1010,Cus1218,Socks,South,10/31/2023,9,30,270," 2,271,350.00 "
1011,Cus1397,Jacket,East,11/30/2023,6,35,210," 1,190,115.00 "
1012,Cus1437,Gloves,West,12/31/2023,5,20,100," 735,000.00 "
1013,Cus1195,Shirt,North,1/31/2024,8,50,400," 947,410.00 "
1014,Cus1119,Shoes,South,2/29/2024,10,60,600," 2,271,080.00 "
1015,Cus1003,Hat,East,3/31/2024,11,10,110," 1,189,905.00 "
1016,Cus1135,Socks,West,4/30/2024,4,20,80," 734,900.00 "
1017,Cus1415,Jacket,North,5/31/2024,3,30,90," 947,010.00 "
1018,Cus1037,Gloves,South,6/30/2024,12,25,300," 2,270,480.00 "
1019,Cus1352,Shoes,East,7/31/2024,5,15,75," 1,189,795.00 "
1020,Cus1312,Hat,West,8/31/2024,7,50,350," 734,820.00 "
1001,Cus1411,Shirt,North,1/31/2023,5,20,100," 946,920.00 "
1002,Cus1043,Shoes,South,2/28/2023,10,50,500," 2,270,180.00 "
1003,Cus1312,Hat,East,3/31/2023,7,15,105," 1,189,720.00 "
1004,Cus1296,Socks,West,4/30/2023,3,5,15," 734,470.00 "
1005,Cus1270,Jacket,North,5/31/2023,2,60,120," 946,820.00 "
1006,Cus1425,Gloves,South,6/30/2023,8,25,200," 2,269,680.00 "
1007,Cus1164,Shirt,East,7/31/2023,12,40,480," 1,189,615.00 "
1008,Cus1400,Shoes,West,8/31/2023,4,15,60," 734,455.00 "
1009,Cus1102,Hat,North,9/30/2023,7,10,70," 946,700.00 "
1010,Cus1014,Socks,South,10/31/2023,9,30,270," 2,269,480.00 "
1011,Cus1263,Jacket,East,11/30/2023,6,35,210," 1,189,135.00 "
1012,Cus1315,Gloves,West,12/31/2023,5,20,100," 734,395.00 "
1013,Cus1056,Shirt,North,1/31/2024,8,50,400," 946,630.00 "
1014,Cus1453,Shoes,South,2/29/2024,10,60,600," 2,269,210.00 "
1015,Cus1085,Hat,East,3/31/2024,11,10,110," 1,188,925.00 "
1016,Cus1059,Socks,West,4/30/2024,4,20,80," 734,295.00 "
1017,Cus1390,Jacket,North,5/31/2024,3,30,90," 946,230.00 "
1018,Cus1283,Gloves,South,6/30/2024,12,25,300," 2,268,610.00 "
1019,Cus1304,Shoes,East,7/31/2024,5,15,75," 1,188,815.00 "
1020,Cus1077,Hat,West,8/31/2024,7,50,350," 734,215.00 "
1001,Cus1347,Shirt,North,1/31/2023,5,20,100," 946,140.00 "
1002,Cus1416,Shoes,South,2/28/2023,10,50,500," 2,268,310.00 "
1003,Cus1440,Hat,East,3/31/2023,7,15,105," 1,188,740.00 "
1004,Cus1136,Socks,West,4/30/2023,3,5,15," 733,865.00 "
1005,Cus1086,Jacket,North,5/31/2023,2,60,120," 946,040.00 "
1006,Cus1434,Gloves,South,6/30/2023,8,25,200," 2,267,810.00 "
1007,Cus1389,Shirt,East,7/31/2023,12,40,480," 1,188,635.00 "
1008,Cus1042,Shoes,West,8/31/2023,4,15,60," 733,850.00 "
1009,Cus1318,Hat,North,9/30/2023,7,10,70," 945,920.00 "
1010,Cus1160,Socks,South,10/31/2023,9,30,270," 2,267,610.00 "
1011,Cus1359,Jacket,East,11/30/2023,6,35,210," 1,188,155.00 "
1012,Cus1245,Gloves,West,12/31/2023,5,20,100," 733,790.00 "
1013,Cus1148,Shirt,North,1/31/2024,8,50,400," 945,850.00 "
1014,Cus1444,Shoes,South,2/29/2024,10,60,600," 2,267,340.00 "
1015,Cus1041,Hat,East,3/31/2024,11,10,110," 1,187,945.00 "
1016,Cus1026,Socks,West,4/30/2024,4,20,80," 733,690.00 "
1017,Cus1374,Jacket,North,5/31/2024,3,30,90," 945,450.00 "
1018,Cus1205,Gloves,South,6/30/2024,12,25,300," 2,266,740.00 "
1019,Cus1192,Shoes,East,7/31/2024,5,15,75," 1,187,835.00 "
1020,Cus1407,Hat,West,8/31/2024,7,50,350," 733,610.00 "
1001,Cus1426,Shirt,North,1/31/2023,5,20,100," 945,360.00 "
1002,Cus1051,Shoes,South,2/28/2023,10,50,500," 2,266,440.00 "
1003,Cus1076,Hat,East,3/31/2023,7,15,105," 1,187,760.00 "
1004,Cus1016,Socks,West,4/30/2023,3,5,15," 733,260.00 "
1005,Cus1445,Jacket,North,5/31/2023,2,60,120," 945,260.00 "
1006,Cus1321,Gloves,South,6/30/2023,8,25,200," 2,265,940.00 "
1007,Cus1476,Shirt,East,7/31/2023,12,40,480," 1,187,655.00 "
1008,Cus1089,Shoes,West,8/31/2023,4,15,60," 733,245.00 "
1009,Cus1089,Hat,North,9/30/2023,7,10,70," 945,140.00 "
1010,Cus1440,Socks,South,10/31/2023,9,30,270," 2,265,740.00 "
1011,Cus1091,Jacket,East,11/30/2023,6,35,210," 1,187,175.00 "
1012,Cus1015,Gloves,West,12/31/2023,5,20,100," 733,185.00 "
1013,Cus1249,Shirt,North,1/31/2024,8,50,400," 945,070.00 "
1014,Cus1438,Shoes,South,2/29/2024,10,60,600," 2,265,470.00 "
1015,Cus1164,Hat,East,3/31/2024,11,10,110," 1,186,965.00 "
1016,Cus1353,Socks,West,4/30/2024,4,20,80," 733,085.00 "
1017,Cus1111,Jacket,North,5/31/2024,3,30,90," 944,670.00 "
1018,Cus1497,Gloves,South,6/30/2024,12,25,300," 2,264,870.00 "
1019,Cus1064,Shoes,East,7/31/2024,5,15,75," 1,186,855.00 "
1020,Cus1077,Hat,West,8/31/2024,7,50,350," 733,005.00 "
1001,Cus1457,Shirt,North,1/31/2023,5,20,100," 944,580.00 "
1002,Cus1139,Shoes,South,2/28/2023,10,50,500," 2,264,570.00 "
1003,Cus1454,Hat,East,3/31/2023,7,15,105," 1,186,780.00 "
1004,Cus1386,Socks,West,4/30/2023,3,5,15," 732,655.00 "
1005,Cus1190,Jacket,North,5/31/2023,2,60,120," 944,480.00 "
1006,Cus1450,Gloves,South,6/30/2023,8,25,200," 2,264,070.00 "
1007,Cus1375,Shirt,East,7/31/2023,12,40,480," 1,186,675.00 "
1008,Cus1323,Shoes,West,8/31/2023,4,15,60," 732,640.00 "
1009,Cus1372,Hat,North,9/30/2023,7,10,70," 944,360.00 "
1010,Cus1336,Socks,South,10/31/2023,9,30,270," 2,263,870.00 "
1011,Cus1073,Jacket,East,11/30/2023,6,35,210," 1,186,195.00 "
1012,Cus1359,Gloves,West,12/31/2023,5,20,100," 732,580.00 "
1013,Cus1332,Shirt,North,1/31/2024,8,50,400," 944,290.00 "
1014,Cus1439,Shoes,South,2/29/2024,10,60,600," 2,263,600.00 "
1015,Cus1187,Hat,East,3/31/2024,11,10,110," 1,185,985.00 "
1016,Cus1380,Socks,West,4/30/2024,4,20,80," 732,480.00 "
1017,Cus1186,Jacket,North,5/31/2024,3,30,90," 943,890.00 "
1018,Cus1329,Gloves,South,6/30/2024,12,25,300," 2,263,000.00 "
1019,Cus1002,Shoes,East,7/31/2024,5,15,75," 1,185,875.00 "
1020,Cus1324,Hat,West,8/31/2024,7,50,350," 732,400.00 "
1001,Cus1355,Shirt,North,1/31/2023,5,20,100," 943,800.00 "
1002,Cus1303,Shoes,South,2/28/2023,10,50,500," 2,262,700.00 "
1003,Cus1079,Hat,East,3/31/2023,7,15,105," 1,185,800.00 "
1004,Cus1373,Socks,West,4/30/2023,3,5,15," 732,050.00 "
1005,Cus1144,Jacket,North,5/31/2023,2,60,120," 943,700.00 "
1006,Cus1142,Gloves,South,6/30/2023,8,25,200," 2,262,200.00 "
1007,Cus1449,Shirt,East,7/31/2023,12,40,480," 1,185,695.00 "
1008,Cus1069,Shoes,West,8/31/2023,4,15,60," 732,035.00 "
